text,is_hatespeech
Kelamaan baangg jika 2109?; 2019GantiPresiden,True
<user> Mudah2an keluarga si gerung kena bom...,True
<user> Encan Eh lu tau ga orgil yang dirumah gue itu kemaren kan gue nyapu tuh pas uda sampe teras gue liat dia lagi buka celana megangin titit \x9,True
<user>: dasar bajingan! <link>,True
<user> Ada anjir. Idup dimana lu,True
<user> bgst bintaro komunis gak berubah,True
<user> <user> <user> <user> Ketololan yg haqq ditampilkan bong200.. kalah nyolot. Tolol yg ga bisa diobati..,True
<user> <user> Anjing komunis penista Islam!!!,True
<user>: Prabowo makin panik. Prabowo makin membabi buta. Serang siapa saja. Elite politik dikatakan goblog dan bermental maling.,True
bodo amat mentab gua gak terselamatkan,True
Pendukung <user> spt ARB SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; <user> smoga dilaknat oleh ALLAH,True
<user>: agel perek gausah :) <user>,True
Usir dan depak Cina dan Amerika komunisme sekulerisme-liberalisme dan demokrasi ganti dengan hukum Allah dan RasulNya! [Gus Syams],True
SELAMA REZIM JOKOWI TIDAK LENGSER MAKA KEADILAN HANYA UNTUK PENGUASA SAJA. JALAN SATU SATUNYA LENGSERKAN JOKOWI.,True
Makin masif saja para cina dan antek komunis <link>,True
<user> trus jualannya di FKL gitu. ngamfrak... hahha bani kamfret logikanya kacau.,True
<user>: <user> Bejad pokonya dah,True
<user> Tai kucing cina mulai intervensi wilayah kalimantan hati Hati gara gara ahok simulut jamban,True
Ahok di lantik gubernur.... bukan anis anis ga pantes jadi gubernur,True
<user> 70% indonesia klo gak slah sudah di kuasai cina bang,True
Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! ASBAK iklanahokjahat kampanyeahokjahat,True
<user> <user> <user> kalo menurutku mending jokowi mundur saja deh kaya negara ini hanya diatur sama satu orang Mentri Anjing,True
<user> <user> HMM NTAB YUMMY PASUTRI KURANG2iN NGENTOD NYA INGET PUASA KALO KJADIAN JGN MLS2AN KERAMAS,True
<user> bukan temen. lebih tepatnya budak dan antek.,True
Faktanya Cina2 parasit tuh ngotot belain si penista Agama <user> <user> <user> <user> <user>,True
<user> Bacot reza urusin saja anak istrimu itu! Etapi garagara reply anda saya jadi galau lagi,True
<user> Begitu mulia bpk <user> pengangguran akhirnya berkurang pak . Bpk bgtu perhatian banget pak sama rakyat ; RAKYAT CHINA . 2019 nyalon pilpres aja disana pak . Pasti kepilih pak . 2019GantiPresiden,True
<user> <user> <user> Abu gosok janda Udh pa dungu lgi yg gini jdi pengingkutnya presiden malu maluiin aja jokowi aja,True
<user> <user> Untung pembantaian warga ahmadiyah ngak jokowi lagi yg di salahkan,True
<user> <user> Komentator yg dungu ya ente bro... Lebih tinggi dungu nya dari pada otaknya hahaha...,True
Mumpung lagi bulan September. GANYANG PKI!!!!!!!!!!!!!!!!,True
<user> Ayo ngaku agama mu apa? Kristen? Protestan? Athies? Budha? Hindu? Ngaku dong malu ya ama agama lo sendiri?,True
<user> aku tak tahu bahasa indon but SIALAN KOK MASIH BERKATA KATA LU BAJINGAN <link>,True
Penciuman Pak Jokowi memang tajam kalau soal pencarian uang..upss salah penghutangan uang?,True
Kalau diklaim pemerintahnya gagal tangani banjir dan warga miskin meningkat. Eksekutif dan Legislatif itu sama2 BEGO.,True
Pernah ada yang ngomong ke gue: kalo lo mau jadi orang brengsek pastiin lo bertemen sama orang-orang baik. Biar imagenya kebawa baik?,True
<user> <user> Rebut saham??? Yg ada pemegang sahamnya sekarang ditabok pake duit hasil ngutang. Dasar bani kadal mau aja kalian dikadalin ga selesai2..,True
ANGGOTANYA TERNYATA CINA YANG MANUSIA KAMPRET SEMUA. BAGAIMANA TIDAK KAMPRET MEREKA TERORIS KEJI. INDONESIA MEMILIH THE G.,True
<user>: Pe Ka eS lagiiiii...!!! <user> gitu lho... Partai Kampret Sejati <link>,True
<user> <user> <user> <user> <user> Ya Faktanya PKI <link>,True
<user> bolot idiot berisik lawak kocak moodbooster tp wkwk,True
Belajar Agama or Islam? Jika belajar Islam percaya Adam Nabi jadi dungu nyembah Allah SWT benci kafir jadi biadab?,True
<user> Tangkap aja itu jendral banci kayak prabowo yg bodoh,True
Usir aja ! <user>: Bakar lilin itu bukan aksi kebhinekaan tapi aksi para teroris cina Bukti? Mata sipit semua tuh yang pegang lilin,True
<user> <user> <user> LEBIH KESEL GUE SAMA KOMANDAN CAI DAN ANTEK - ANTEKNYA SOK BANGET Luh pada,True
Awas aja kalo puisi sukmawati dipake senjata berpolitik. Udik.,True
Jokowi yg harus mundur dari kursi presiden,True
<user> Edan. Ogah :)),True
<user> Namanya anak buah iblis muslim taat dimusuhi muslim bermaksiyat dipuji-puji. Pembela negeri dia benci penjilat asing dia hormati.,True
<user> <user> <user> Jgn diladenin dia tu hanya seekor cebong kelayaban tanpa tujuan.,True
<user>: Sekumpulan Teman Penista Agama Tdk ada empati buat korban banjir hanya koar2 memuji junjunganya https:\/\/t.co\/XQFktDG74x,True
<user> Bangsat betul kelakuan teroris budha keparat...!!!,True
<user> Yang sombongkan situ kampret. Cebong mah rendah hati dan rajin mengaji..,True
Anda dibodohi dan diperbudak Islam Bung Ketum ICMI Allah SWT bukan Tuhan di balik Gerhana,True
<user> DM(di memek)maksudnya ndok,True
<user> <user> <user> Malu ma nama+peci tu dsr pecun,True
<user> Namanya anak buah iblis muslim taat dimusuhi muslim bermaksiyat dipuji-puji. Pembela negeri dia benci penjilat asing dia hormati.,True
<user> Luhut si muka bajingan skrng perusahaany bnyk duit dr mn dia,True
<user> Pak <user> tujuan hidup Muslim beribadat ke Allah SWT bertentangan dgn kepentingan bangsa & negara,True
<user> <user> dulu ngaku ga punya twitter dulu ngaku ga akan gusur sekarang semuanya digusur rakyat menderita,True
<user> mmg otoriter! Buktinya <user> selalu OTT? Pdhal dri partai politiknya sendiri byk ya? <user> & <user> Ditangkap smua?,True
<user> Mata lu picek,True
Mereka tidak tertarik melihat KORUPTOR BLBI yg pelaku2nya Taipan binaan KOMUNIS CHINA dan mitra nya MEGAWATI SP,True
Antena lu panjang juga hut gw akui mulai jilat prabowo karena tau jokowi bakal keok di 2019 <link>,True
<user>: Jangan jadikan bodoh babi sial tu sebagai zikir harian kita . Moga kurangkan dan jauhkan amiiin,True
<user>: Menunjukkan Kualitas dan Mental yang Labil dari Prabowo <link>,True
<user> Kemenangan Anies Sandi seharusnya batal demi hukum,True
<user> <user> Kau lihat ga SBY hampir didemo tiap hari...ga ada yg ditangkap?lah sekarang jokowi diktatornya keliatan. Semua pada ditangkap,True
<user> wkwkw bodo zof,True
Jilatin memek aku donk mau ?,True
<user> Biasa si somad sebenernya pingin ngopi di strabuck..tp ngk bisa..mad somad <user> yo ngopi yuuuk....trus entr gw tamparin cocot lu biar tambah monyong...,True
<user> <user> <user> Pria Isis make burka untuk menghindar dan lari dr peperangan dan surga yg d janjikan lo diam membisu &amp; dr mana lo tau dia pria?tidak punya tv ye?nggak nonton wawancara wanita pemelihara hewan anjing itu? Lo bukan gembel warnet kan?silahkan buka youtube dehbiar lo dgar suaranya,True
<user> Acting nya murahan jadi gg laku di pasaranCEBONG ya begituDUNGU nya PERMANEN !!hahahaa kebnyakan minum air kencing BAGONGtumpul tuh otak,True
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> Hanya orang tolol dan idiot yang merasa bahaya kalau dengar kata hutang dan dijadikan bahan bully pemerintah. Kritik Presiden? Cukup katakan: Pak jangan sampai Hutang menyebabkan cashflow negara negatif.,True
Hasil REVOLUSI MENTAL; Anak seumuran SD tak malu pacaran bahkan pakai Materai segala...???; Inilah wajah generasi muda kita sekarang dan wajar saja lah wong kemendikbudnya juga ngajak nonton DILAN; ; 2019GantiPresiden ; ; <user> <user> <user> @,True
Aamiin YRA.. InsyaAllah 2019gantipresiden ????,True
<user> <user> <user> Ijazah mu apa sih yg pling tinggi cek dan bedakan antara permesta dgn semesta,True
<user> Dari ngebunuh musuh dari ngebunuh minion dari ngebunuh turtle dari ngebunuh monster hutan dari assist dari ngancurin turret dll. Ambil lu kata ML atm wkwkwkw kampret XD,True
<user> Vclip penuh bokong,True
<user> <user> <user> Kalo pemerintah marah berarti 100% ini razim komunis,True
Bobotoh Persib terlalu agung hanya untuk bermusuhan dengan suporter kampungan. PersibDay PersibJuara,True
<user> Gini ya Lucas punya dua racun. Mau dia yang lagi bener(beneran cakep nya) atau racun sarap nya? Mon maap gue keracunan sarap nya,True
TNI menyerukan nonton 30S karena pemerintah sekarang pro komunis pki,True
Selamat hari kartini untuk seluruh wanita di indonesia dan 2019GantiPresiden,True
<user>: WASPADA!!! Letjen (Purn) Suryo Prabowo: Situasi Sekarang Mirip dengan Situasi Jelang G30S/PKI <link>,True
<user> cebong takut anies akan mnyapu habis got slruh indonesia.....hingga cebong gak bisa hidup lagi.,True
<user> DARI TADI KEK KUNYUK HADEHHH,True
Kebanyakan fitnah nih mpok silvy DebatFinalPilkadaJKT Gue2,True
Ah prabowo PERCITRAAN,True
<user> Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri Gejala gila nich nenek ..,True
<user> Aku jg serius pngen ngewe ama kamu.. swear,True
<user> <user> <user> <user> Polisi dan pemerintah sedang menyimpan bom waktu... ujung2nya ras tertentu Yang akan menanggung akibatnya,True
<user> matanya picek kebanyakkan eyeliner,True
/peluk badan lu dr belakang; selipin tngan kedalem cd lu/ ngaceng nih yang- /gesekin jari tengah ke bibir memek lu; teken klit lu/,True
banyak hafalan surah Alqurannya > Termasuk ayat-ayat: Perangi bunuh dan penggal kafir dan juga ayat cocok2 penis.,True
<user> Emang Bangke!,True
Emg susah yah kalau Club sama Supporternya Gak Pnya Mental pasti dikit* lapor polisi. Pecun&amp;g,True
<user>: Banyak penipu tai !!! Gw sumpahin gk bakal berkah hidup lo anjing,True
<user> <user> Bodat KOMUNIS TOLOL,True
<user> persib kunyuk selalu...,True
Kalo gak jd Presiden tlg serahkan sj daftarnya Pak! Yg terpenting 100 org tsb dibikin merana! <user> <user> 2019GantiPresiden,True
<user>: <user> Boleh banget. Rezim ini memang anti-islam dan anti-ulama. Ini buktinya. <link>,True
mereka itu gerindra antek ORBA yang deket dgn KKN,True
Alam tidak menipu Pak Lukman tapi Quran harus dipercaya dari Allah SWT MENIPU nabi diangkat Allah SWT juga menipu,True
<user> <user> Buat film muslim pilih ahok mati nggak di sholatin......; dijamin laris ......,True
Ajak rakyat wisata ziarah dalam negeri jangan biarkan rakyat terus ditipu melakukan ziarah Umroh & Haji,True
Pikiranku terus dibaca &amp; digiring . Silit ireng Dobol ijo!,True
Nisanjinan brengsek saya jadi ketawa.,True
Dan mulut <user> terlalu besar untuk mengumbar..tapi kerja untuk negri ini sangat tidak memuaskan,True
<user> Semoga ente di laknat Allah karena merusak islam dari dalam..,True
Hmm keknya bahaya kalo sampe pilihan cawapres ke dia juga bisa kejadian lagi nurunin presiden paksa kek ahok dulu yg maju akhirnya cawapresnya? Mungkin ?; Menang kalah tetep menang jago juga strateginya kek ga ada cawapres lain aja yg bener ?,True
<user> <user> Hah lu maho? Sudah ku duga..,True
Ganyang PKI Anjing. <link>,True
<user> Elo kafir banci yakk.. ya ampun? Sdh kafir banci lagi jangan sedih ya cong.. lo Google deh kafir banci kayak lo..,True
<user> <user> Jentel aja mundur dr jabatan trus keluar dr partai..itu baru ksatria.,True
DOI MAKIN KESINI MAKIN BANGSAD,True
monyet lu songong. <link>,True
<user> Tai sih fadlizone,True
<user>: Niatnya mandi bareng eh ngentot juga <link>,True
<user> tidak boleh tidur kerana najis akan menjadi nyata,True
<user>: Sekali2 yang diangkat penyesalan orang-orang Indo yang telah pilih Jokowi gitu <link>,True
<user> <user> bang bong bang bong...lupa ya udah hampir 4 tahun presidenmu dari kelompok cebong udah 4 th nikmati kemajuan pembangunan cebong..kecuali anda keturunan ONTa Wn jasirah sana,True
TemanMakanTeman Itu ketika ujian dia tdk tahu dan kita memberi tahu tp pas kita tdk tahu dia pura2 budek kalau di panggil <user> <user> ReuniZ,True
<user> lagi ngetren di Thailand. Cebong mana ngerti! sotoy banget nih lumpur idup,True
Aku tg di rp ga pernah ngaku ngaku ntg ya sori harusnya rangorang jg nyadar typing aing banci gini masih aja ada yg naksir/dicemburuin hdh,True
<user> JKT 58 kalian liat wagakbener katanya tidak Aseng asing asongan taekkk,True
<user> <user> <user> <user> Kebanyakan minum kencing onta nih ..,True
ciri-ciri rezim akan runtuh setiap ada demo langsung ditangkap,True
<user>: <user> Manis cuman di awal. Butut Goblog!!!!! SolerOut HerjosOut,True
<user>: Pacare sopo iki suruh ngemut kontol seneng eram... kimcil sange bokep lokal sepong ngentot susu montok https:,True
<user> brengsek loe lama lama..jd ber politik,True
<user> basmi dulu punya lu malah merhatiin org lain si onta :),True
sesuai TAP MPRS harus di pecat.. kalo Jokowi diam.. maka Jokowi lah pelanggar TAP MPRS ! layak di lengserkan ! kalo MPR takut.. 98 ULANG,True
Kumpulan KIH Adalah Sekumpulan Manusia-manusia Kafir&amp;Munafik Sejati <link>,True
<user> Yang salah apbn buat gaji si mulut onta!.. kerja gak ada semoga Allah cepet kasib ente aza,True
<user> Iya anjir dah,True
yg didepan pada minggir buat ngasih jalan yg turun eh yg belakang maju ke tengah. kan pada minta di jorokin. BEGO.,True
<user> kalau mau kasarnya lagi sih kakean cocot kowe ki,True
<user> <user> Ntar teriak di zalimi korban org ibadah kok dilarang dsr rezim anti islam :)),True
Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.,True
<user> <user> <user> <user> <user> Ya Faktanya PKI <link>,True
<user> <user> pekok kui abu tours asu taik taik kabeh... luwes asuuuu cino 35T bajingan taik asu maling sejati gawe indonesia rusak,True
<user> cebong norak memang,True
<user> Knp gak Selamat Natal aja sekalian ? hehe...dasar si mimin bolot !,True
<user> AAHH WINWEN!! SYIAL KENAPA HARUS LESBI.. MY TYPICAL OF MY GIRL BGT!,True
<user> <user> <user> Semua daerah bukannya udh menyuarakan 2019GantiPresiden hanya kampung cebong yg belum,True
<user> Anjing menggonggong anies jalan terus,True
Anda masih solat berkiblat ke Negeri Kepunyaan Orang Arab bagaimana Anda menyuruh Dai bicara kebangsaan Pak Lukman?,True
<user> <user> <user> Haha.. sempit banget pikiranmu bang.. cuma ada kampet cebong doang.. kasian saya..,True
<user> Jgn prcaya mulut besarx org ini..bila prlu klo ada xg kenal kberdaan org ini beri info biar aq sumbat mulutx pake petasan biar modar ini anjing pembohong.,True
dasar sarap,True
<user> sepertinya dia dari Nu cabang kristen .,True
Asma dewi tercyduk. Alumni 212 sekaligus pendukung anies sandi dan juga loyalis prabowo,True
<user> Kga cape tuh kntl,True
Rezim yg seolah sederhana merakyat dan suka pd kritik koreksi dri rakyat di opinikan terus menerus oleh media pro Diktator,True
Pengen bilang jancuk:(,True
<user> <user> <user> <user> <user> Siti goblok. Hidup di indon meminta sedekah. Lagi mau buat bising di Malaysia yang makmur dan kaya raya.,True
Sejak awal janji campaign-nya Moon Jae-In memang memperbaiki hubungan dgn Korut kok. Makanya dia pilih approach utk hold project THAAD sejak masa kampanye. Yg bikin runyam hubungan Korsel-Korut tahun lalu ya karena congor Trump aja.,True
Pak tukang buruan pulang pak saya mau mandi udh kaya gembel cantik ini,True
INI MANUSIA APA ANJING MATI-MATIAN RELA JADI MURTADZ DEMI BABI AHOK KAFIR. <link>,True
<user> Ini 2 anggota DPRD sableng apa geblek. Sudah banyak contoh guyonan ini bisa dipidanakan masih gak pinter blasss....,True
<user> perpres jkw lebih tegas drpd prepres sby buka matamu liat jgn hanya bacot bodoh2in fllwr pak !,True
<user> Ya uang negara dong ustad. Kyk yg bagi2 sembako incumben tu jg uang negara. Rezim bangsat.,True
<user> <user> <user> <user> <user> <user> manis-manis idiot ni orang,True
<user>: Pantasan di pecat dr menteri...data2 aj ngawur dan memkasakan betul..hahaha AhokPastiTumbang paslon3 pilgubdki,True
LESBI GUA UDAH AJA ANJIR,True
<user> <user> tumben om ustadz ga on masalah ini... ooopst...apa karena bawang dari aseng x yah ???,True
<user> <user> <user> <user> penyusup di partai demokrat.,True
<user> Apa kbr memek tembem..,True
<user> DARI TADI KEK KUNYUK HADEHHH,True
Banyak responden ISEAS yang meyakini bahwa orang Indonesia keturunan Cina masih memiliki loyalitas terhadap RRC,True
Melawan roma kamis dinihari nanti liat latihan hari ini Busquets udah latihan lagi semoga nanti bisa maen. Gembel banget kemaren gada busi.,True
<user>: Ruhut: Jangan2 Prabowo pernah stroke Fadhli Zon: Jangan2 Ruhut gila..... :) ILCPrabowoMenyerang,True
Prabowo: Jadi Kuli Saja Indonesia Kalah Saing <link>,True
<user> <user> sontoloyo emang jakarta nih,True
<user> Cebong maennya gak pernah keluar dr kolam pak...makanya gak tau....udah jgn di tanggepin...ntar cebong laen pd nongol dr dasar kolam buteknya..,True
Ganyang PKI....!!! <link> didepan gedung LBH JAKARTA <link> <link>,True
<user>: Benamkan Batang kontol mu ke dalam pepek ku syg ohhhh ahhhh anjingggg <link>,True
pantaskah pemerintah kita mjln hubungan mesra dgn negara cina Komunis itu?,True
<user> <user> <user> <user> Di Alquran tertulis orang kafir kyak lu wajar gak tau sih silahkan dibaca itu diturunkan juga untuk lo kok agar lo mendapat petunjuk,True
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> Modal cocot! Dpt amplop! Otak awam &amp; fans nya sajah rawan radikalis kena penghukuman Nge-nuhan dgn neraka! Edan!!!,True
2017 ahok dilengserkanmisi berikutnya 2018 lengserkan jokowi JakartaKece,True
ccd anjir sinyal,True
katanya mau menuntaskan AMANAT PENDERITAAN Rakyat Rakyat Pribumi Indonesia atau rakyat CINA...?? hey jokowi.. jgn jd PENGHIANAT Umat donk,True
<user> kelihatan bodohnya wkwkwkwkkkk yg nulis ada prabowo digambar. goreng isu G30SPKI,True
<user> Sarap tidur lagi enak si wkwk,True
<user> Berarti BPK sama DPR gak dapat dipercaya dunk. Jadi lebih baik bubarkan saja.,True
<user> Eluomong apa culun??,True
Genosida Muslim Rohingya oleh Teroris Budha Myanmar! <link> +80 desa Muslim Rohingya tlh dibakar Teroris Budha!,True
<user>: MANUSIA SINTING <link>,True
<user> <user> masya Allaah dungu nya para pemakan tahi jokowi ini pernahkan di era sebelumnya negeri ini serusuh ini rupiah seperti sekarang hutang LN seperti skrng aset bangsa di jualin seperti skrng pmbangunan TOL pada ambruk seper,True
<user> <user> <user> <user> Top nya lg bs yg biasa bela penista agama skrg belagak bela agama; Wkwkkwkwkw; Mabok,True
<user> <user> Jadi ini ada plakat gitu isinya kerjasama antara polisi indonesia sama polisi tionghoa. Tapi menurut penjelasan polisinya itu mereka tolak karena harus ke mabes. Tapi liat fotonya malah udah kaya selametan gitu,True
Anda sudah tahu Kebajikan Khonghucu Pak Lukman? Tidak ada ajaran cocok2 penis dengan 4 istri dan penggal kafir kan?,True
Pemeluk agama Budha di indonesia 90 % adalah etnis TIONGHOA (CINA) yg didalam nya adalah sejumlah para Taipan2 penjajah besar indonesia,True
<user> <user> <user> <user> <user> Eh toilet fifis onta melipir lagi. Ini di indonesia lho gerombolan lu mabok budaya arab jd nya kayak gitu,True
Selamat pagi antek-antek Komunis...!!!.,True
<user> Entar kamu nete?,True
<user> <user> dasar duo homo sarap hadehh pusing pala bebi,True
Ajak semua negara OKI Buang Islam Pak Lukman hanya itu jalan damai di Timur Tengah,True
negara yg sesak penista pendajal agama TNI yg dicela. Baru simpatisannya.,True
<user> <user> nih sompret nikah mulu bijimana cara ngerayu nyah yaa?,True
<user> <user> <user> <user> Kasihannya orang ini.. sebentar lagi masuk RSJbisa bisanya menganggap ahok di cintai rakyat.rakyat yang mana cinta mulut jamban.. Buang sampah pada tempatnya..andai <user> berani jujur.sudah masuk,True
<user> Mau dibucinin lah asw udh dibucinin kok gak mempan wagelaseh gue harus ngapain lage,True
<user> Iya. Game yg diangkat pilem yg bagus apa cb? Assassin s Creed kacrut jg. Resident Evil mgkn oke.,True
Besok kalau Prabowo jd nyapres dan teriak-teriak kita ini sama Indonesia jangan dipercaya ya. Dia aja pakai isu sara selama ini nih,True
<user> Gua ketemu anjir didepan gua :(,True
Penista Agama menjadi Santri Kehormatan.Yang kasih ini ke ahok otaknya perlu direparasi.Demi Pulkada nama Santri yg baik kailan jual belikan,True
<user> Bubarkan dpr..sarang kemiskinan rakyat,True
Kalo ada Masjid yg lebih tua dr candi-candi milik kerajaan Hindu Budha di NUSANTARA ini baru kalian boleh usir cina klo ga kalian cm pendatang.,True
<user>: <user> <user> kunyuk satu nih yg gua punya wkwkwkk,True
GEBLEK NGAPA NGETAG ELU YA WKWKWK,True
<user> <user> kok aing lagi sih.. kampang kalyaaann.....,True
<user> Pak Recep..............anda salah itu gubernur pakkkk....bukan presiden . presiden kami lagi di Got.... ; Nih liat kalo gak percaya...,True
<user> pilih Anis sandi doong..jgn pilih si penista agama pemecah NKRI,True
Kampret. Datang pas butuh aja. Ngerusak mood sumpah.,True
<user>: <user> Manggilnya jgn pelan2 mbak cebong budek smua,True
<user>: dasar bajingan! <link>,True
<user> Betull saya dagang aneh tapi nyata pada masa seharus nya harga 30rb per 1kg itu biasa nya bulan nasional idul fitri lebaran dll lah ini di luar hari trsbt malah 30rb aneh nya beras yang murah ;) rezim aneh,True
Abang ipar adam ni pun bangkai dasar penunggang agama!!!!!,True
<user>: <user> Aku: meluruskan tentang depresi dan suicide Teman: Ya tetep aja karena ga deket sama tuhan . BODO AMAT GUA CAPE,True
<user> iya dizaman jokowi Indo tambah mundur,True
<user> Gue cuma makan snack doang anjir belom makan nasi wkwkwk,True
<user> <user> KIRAIN BUDEK,True
19 april CNN kibarkan bendera kuning atas kematian ahok-djarot....,True
biksu cabul karena melanggar ajaran Budha ... MUSLIM JADI TERORIS KARENA SESUAI AJARAN ISLAM <link> <link>,True
<user>: <user> Apa dia berani bilang isu saracen digoreng tuk serang lawan-lawan jokowi??,True
<user>: Goblok loe . itu org yg berbeda Cong ! <link>,True
<user> <user> <user> Yg pakai pantat itu loe.. Hahaa pantat teriak pantat.. Rocky gerung profesor gak laku di indo tong.. Yg mempercayai cuma kaum kampret dan gembel warnet krn otaknya sama di pantat.. Hahaa,True
<user> <user> <user> <user> CEBONG rata2 sama GOBLOKnya dgn <user>,True
Aku setuju sekali... Langkah selanjutnya lengserkan Jokowi..haha,True
<user> pak <user> kalo anak buah anda <user> mulutnya kayak gini jngan harap rakyat percaya sama <user> 2019,True
<user> <user> Waakaakaak.... Ni orang pasti pendukung Yahudi... Jangan jangan dipikiran dia yg ada negara Israel... waakaakaak,True
Wkwkwkwkwkw tapi betul-betul bajingan orang itu ! <link>,True
HEY PRIA.. janganlah jadi Bencong ideologi ! Kiara Artha Proyek RRC di dampingi lansung oleh wakil PM RRC di kasi izin nya.. sementara ada mantan atlit sampe sakit keras harus hidup di tenda.. korban kebijakan radikal ridwan kamil.. jd kau itu jgn kaya bencong bicara Ekonomi <link>,True
Rizieq shihab fpi jancok asu kontol tempek anjing babi bajingan bangsat lonte balon banci bencong taek cabul pengecut cok teroris bubarkan ormas fpi HTIMakar,True
<user> Pak <user> tugas Kementerian Agama membongkar penipuan Islam agar Indonesia cepat bebas dari Islam,True
kalau ada yang bilang saya rasict karna gak mendukung LGBT fuck off lah!!!!!!!,True
pengen benget jilet memek,True
<user>: Itu lohhh yg dilakuin oppa oppa koriya tapi banyak yg bilang oppa koriya banci tapi masa banci ikut militeran 2 tahun :) htt,True
Lengkap di kubu Anies-Sandi semua ada mulai dari tukang cabul,True
<user> Kaum radikal dari bani kecebong pengikut mukidi &amp; penista agama sedang jualan ayat politik di mesjid?,True
Jokowi dibilang diktator. Lalu pendukungnya melaporkan orang yg mengkritik Jokowi ke polisi. Ini sih udah goblok keterlaluan.,True
40. Jika Jokowi mundur maka akan bergelar negarawan tapi hal itu mustahil pasti akan tetap bertahan dan kita akan melihat berakhir,True
<user> <user> Bntr lg si joko jg nyungsep kyk ho ok. Nyantai aja kali.... Hehe,True
<user>: TemanMakanTeman Ketika dia udah janji bakalan ngasi nyontek untuk ujian tp pas giliran ujian dia malah pura2 budek <user>,True
Ternyata bener indosat itu maling pulsa. Brengsek bener. Sial. Pulsa gua 200rbu. Peepanjang paket 149rb. Masa ga cukup tp pulsa gua ilang 100rb lebih. Brngsekkkk. Bangkrut kek luh !! USER <link>,True
NGAKAK! Rupiah Melemah Warganet: Gak Ada Berita Begini di Metro TV,True
Wah klau di Indonesia bisa diboikot tuh banknya. Iran negara islam aja trima uang cina <link>,True
<user> ketawa smbil buang smpah sarap lu mmg anjing kurap,True
<user> kalo mecin jangan dijadiin cemilan mangkannya kang. Jadi begonya bego banget.,True
<user> Kalo sehati cacat dong?: (,True
- disaat semua cowok berusaha melacak perhatian gue. loe lantas remehkan perhatian yg gue kasih khusus ke elo. basic elo cowok bego ! ! !,True
<user>: <user> sekalian kalo di pasar nemu tukang jualan pisang makiin aja abangnya gara gara dia pendukung LGBT!!!!!! haduh,True
PROYEK KORUPSI REZIM SBY <link>,True
<user> Reflek Sarah mencubit pinggang sang adam ketika motor dilajukan dengan begitu cepatnya. Kedua alisnya tertaut kesal lantas meluncurkan protes. Kau ini sedang membawa gadis bukan preman pasar. Idiot.,True
<user> <user> <user> Apa hubungannya dgn munafik kalian kitabnya dihina laporkan dia kepolisian. Waspadai cebong kafir yg ngaku-ngaku Islam.,True
<user> kok udah bilang bodo duluan :(,True
<user>: Dan kami tdk lupa apa yg dilakukan bapaknya Prabowo di era Sukarno. Melarikan diri <link>,True
<user> Mengadu ke Allah agar para pemimpin yang bejatbangsatbajingan segera bertaubat kepada Allah dan kembali ke jalan Allah.,True
<user> <user> <user> <user> Emng bego pake tag gw.,True
<user> <user> Semua instansi internasional itu bagi cebong adalah kaum radikal.,True
Nanti ada baju Muslim bertuliskan:; ; 2019GantiPresiden; 2019PrabowoPresiden,True
<user> SOMBONG!!! BANYAK BACOT!! AWAK RUPE MACAM MONYET AWAK BECAKAP TU PAKAI AKAL SIKIT!! ADA MASANYA ORANG TERSINGGUNG ANJING,True
<user> <user> Culun kayak mo ikut pawai 17an,True
lalu kepung YLHBI bubarkan HTI Iluni UI dstnya... <link>,True
<user>: 2beer sebenernya bosen tubir rp tapi liat mereka goblok jadi seru,True
<user> Kebut Infrastruktur biar dianggap satu-satunya Presiden Bapak Pembangunan .; ; Maunya ratusan Infrastruktur; Analisa tak terukur; Kerja ngawur; Ekonomi hancur; Kalo ngomong ngelantur; Pas Mukidi keliru cebong tidur; Sama penista agama akur; R,True
Yooa juga cantik banget edan.,True
Rezim paranoid bukti pemerintahan yg rapuh dan kami rindu teriakan lengserkan <user> di depan istana dengan ribuan rakyat kepalkan tangan !!!,True
<user> <user> <user> <user> <user> <user> Pantes kaum kalian slalu bikin rusuh sll doyan ngomong kotor mudah dbodohi oleh pejabat kotor karena cara menilai seseorang aja trnyata cuma dilihat dari gelarnya,True
<link> &lt;-pacar lesbi xxx porn bokep,True
<user> SILIT APAAN COBA,True
<user> <user> Tai lah kalo rakyat jelata sewenang- wenang kalian menderek giliran anggota DPRD eeemelawan mana buktinya kalo di mata hukum kita sama?..,True
Aku tg di rp ga pernah ngaku ngaku ntg ya sori harusnya rangorang jg nyadar typing aing banci gini masih aja ada yg naksir/dicemburuin hdh,True
kenapa orang orang sumbu pendek nggak protes ke Prabowo yang menolak adanya pemberian sumbangan terhadap orang-orang Rohingya ya,True
Indonesia jadi Republik Berisik sejak <user> presiden... lengserkan jokowi,True
